Date,weekday,weeknum,kosdaq,nasdaq,sp500,dow,kospi,code,Close
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,068240,27700.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,068240,29850.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,068240,30000.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,068240,30650.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,068240,31950.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,068240,32300.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,068240,32900.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,216080,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,216080,29850.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,216080,27800.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,216080,28900.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,216080,27950.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,216080,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,216080,26950.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,216080,26700.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,216080,28000.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,216080,27750.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,216080,26800.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,216080,26800.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,216080,26500.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,216080,27400.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,216080,27100.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,216080,28100.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,216080,28150.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,216080,28000.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,216080,27400.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,216080,27450.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,013120,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,013120,5420.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,013120,5320.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,013120,5500.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,013120,5510.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,013120,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,013120,5450.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,013120,5470.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,013120,5560.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,013120,5650.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,013120,5590.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,013120,5590.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,013120,5460.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,013120,5350.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,013120,5330.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,013120,5430.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,013120,5470.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,013120,5400.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,013120,5380.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,013120,5370.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,095660,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,095660,21800.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,095660,21500.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,095660,23050.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,095660,22550.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,095660,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,095660,21800.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,095660,22600.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,095660,23000.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,095660,23100.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,095660,23450.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,095660,23900.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,095660,23150.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,095660,24100.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,095660,26300.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,095660,25250.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,095660,27100.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,095660,28450.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,095660,26500.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,095660,26200.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,060150,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,060150,13200.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,060150,12700.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,060150,12950.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,060150,12550.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,060150,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,060150,12100.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,060150,12300.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,060150,12500.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,060150,12550.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,060150,12450.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,060150,12850.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,060150,12650.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,060150,12600.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,060150,12500.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,060150,12600.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,060150,12650.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,060150,12550.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,060150,12450.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,060150,12100.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,061970,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,061970,12650.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,061970,12250.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,061970,12350.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,061970,11900.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,061970,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,061970,11600.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,061970,11800.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,061970,12200.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,061970,12350.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,061970,12600.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,061970,12600.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,061970,12450.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,061970,12400.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,061970,12350.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,061970,12400.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,061970,12650.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,061970,12650.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,061970,12900.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,061970,12700.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,095610,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,095610,26100.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,095610,25250.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,095610,26150.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,095610,25050.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,095610,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,095610,24700.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,095610,24300.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,095610,24850.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,095610,25150.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,095610,25450.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,095610,25450.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,095610,25400.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,095610,25100.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,095610,25200.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,095610,25350.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,095610,25850.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,095610,25600.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,095610,26900.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,095610,26650.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,089970,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,089970,16150.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,089970,15050.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,089970,17400.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,089970,16950.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,089970,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,089970,16900.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,089970,16750.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,089970,17000.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,089970,17200.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,089970,17050.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,089970,17000.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,089970,16700.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,089970,16300.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,089970,16850.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,089970,16850.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,089970,17550.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,089970,16800.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,089970,17350.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,089970,16750.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,036810,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,036810,26050.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,036810,24700.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,036810,25150.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,036810,24250.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,036810,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,036810,23200.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,036810,23100.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,036810,24100.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,036810,24500.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,036810,24500.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,036810,24750.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,036810,24650.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,036810,24200.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,036810,24450.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,036810,24600.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,036810,25300.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,036810,25100.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,036810,25500.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,036810,25500.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,348210,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,348210,51900.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,348210,50000.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,348210,50700.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,348210,49700.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,348210,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,348210,48900.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,348210,49500.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,348210,51800.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,348210,52000.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,348210,52100.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,348210,52100.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,348210,51400.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,348210,50500.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,348210,51000.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,348210,51000.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,348210,52500.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,348210,53700.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,348210,54800.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,348210,53100.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,330860,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,330860,45550.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,330860,44550.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,330860,45800.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,330860,44850.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,330860,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,330860,44900.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,330860,45100.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,330860,47650.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,330860,49350.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,330860,50000.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,330860,49200.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,330860,46750.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,330860,46000.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,330860,45700.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,330860,46500.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,330860,46550.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,330860,46400.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,330860,49200.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,330860,49100.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,263720,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,263720,38600.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,263720,37200.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,263720,38550.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,263720,37950.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,263720,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,263720,39300.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,263720,39200.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,263720,39500.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,263720,39600.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,263720,41150.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,263720,41950.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,263720,45250.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,263720,46450.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,263720,46300.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,263720,43700.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,263720,43050.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,263720,45050.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,263720,42750.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,263720,42000.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,143240,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,143240,47000.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,143240,45200.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,143240,46300.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,143240,47150.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,143240,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,143240,48400.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,143240,48400.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,143240,49900.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,143240,49850.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,143240,49300.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,143240,47500.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,143240,46900.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,143240,46750.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,143240,47200.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,143240,47250.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,143240,46000.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,143240,46150.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,143240,45600.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,143240,45900.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,091700,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,091700,8890.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,091700,8840.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,091700,9160.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,091700,9100.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,091700,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,091700,9050.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,091700,9040.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,091700,9140.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,091700,9240.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,091700,9360.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,091700,9300.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,091700,9310.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,091700,9120.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,091700,9290.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,091700,9260.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,091700,9410.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,091700,9430.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,091700,9450.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,091700,9340.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,067000,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,067000,10400.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,067000,10600.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,067000,10700.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,067000,10750.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,067000,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,067000,10400.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,067000,10550.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,067000,11100.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,067000,11000.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,067000,10600.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,067000,11000.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,067000,11200.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,067000,12100.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,067000,11750.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,067000,11300.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,067000,11400.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,067000,11250.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,067000,10750.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,067000,10950.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,204270,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,204270,8120.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,204270,8040.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,204270,8190.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,204270,8060.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,204270,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,204270,7880.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,204270,8060.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,204270,8210.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,204270,8300.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,204270,8240.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,204270,8240.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,204270,8240.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,204270,8230.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,204270,8230.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,204270,8210.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,204270,8310.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,204270,8260.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,204270,8360.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,204270,8240.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,032190,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,032190,12900.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,032190,12800.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,032190,13050.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,032190,13050.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,032190,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,032190,13000.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,032190,13250.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,032190,13500.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,032190,13550.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,032190,13500.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,032190,13700.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,032190,13700.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,032190,13650.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,032190,13550.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,032190,13600.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,032190,13700.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,032190,13450.0
